1.52E+18,2022-04-24 14:24:47+00:00,"Brexited = Blackmailed: criminals using data pulled from Royal Companies House, which promote Hitlers. https://t.co/65kfe853rK     
https://t.co/W8nC6SzM3V         https://t.co/rpaRAzkcUV … #war #Ukraine #Mariupol #children #genocide #socialistSunday #writers #Putin #googledown https://t.co/qIX8wR8N3b","Britain, Switzerland, ATR.ua",0,0,Negative
1.52E+18,2022-04-24 14:24:46+00:00,"""Putin and his inner circle are criminals who must be ignored as much as possible. Ultimately, a significant share of the Russian population must see this."" @ProSyn https://t.co/WDQjNmLNSW","Magnolia, Texas",0,0,Negative
1.52E+18,2022-04-24 14:24:45+00:00,"I have many thoughts..
About the war in Ukraine, about inflation, about my family safety.

And all those thoughts just make me continue to believe in #Crypto.
Now I'm sure: #BTC is the future.",,0,1,Positive
1.52E+18,2022-04-24 14:24:38+00:00,"Lt Col Vindman:”Donald Trump set the conditions in motion for this war that's not just affecting Ukraine and the countless lives in Ukraine, but has real implications for U.S. national security, has the ability to draw the U.S. into this war …” #Ukraine  https://t.co/JNdBbSDxHn","Fairfield, Ct",11,23,Negative
1.52E+18,2022-04-24 14:24:29+00:00,"An sombre actuarial poll for Sunday...

With both Russia and the West cheering on escalation of the #Ukraine war, what do you think is the probability of a #NuclearWar war in the next 12 months?",London,0,0,Negative
1.52E+18,2022-04-24 14:24:24+00:00,"CNN: Ukrainians celebrate Easter in the shadow of war.
https://t.co/MIUJoCyeHk

via @GoogleNews","Boston,Mass",0,0,Negative
1.52E+18,2022-04-24 14:24:24+00:00,Biden has channeled &amp; amplified the world’s outrage. He was right when he said Russian leader Vladimir Putin should not remain in office. Russia is committing war crimes. He has unified public opinion on preserving Ukraine’s freedom &amp; self-determination.  https://t.co/GjiTRfnuUc,"Port Charlotte, FL",1,2,Neutral
1.52E+18,2022-04-24 14:24:20+00:00,"Beltway Insider: Biden/Ukraine War, Putin Bullies Allies, COVID/Vaccine Totals, U.S. Gun Violence https://t.co/RA9ei8VtoL","Beverly Hills, CA",0,0,Negative
1.52E+18,2022-04-24 14:24:18+00:00,British Mercenary Says He Made a “Stupid Choice” and “Joined the Wrong Side” in Ukraine War https://t.co/IRwPtVhMpU via @CovertActionMag,,0,1,Negative
1.52E+18,2022-04-24 14:24:09+00:00,"Brexited = Blackmailed: criminals using data pulled from Royal Companies House, which promote Hitlers. https://t.co/65kfe853rK     
https://t.co/W8nC6SzM3V         https://t.co/rpaRAzkcUV … #war #Ukraine #Mariupol #children #genocide #socialistSunday #writers #Putin #googledown https://t.co/kreOXhgSpu","Britain, Switzerland, ATR.ua",0,0,Negative
1.52E+18,2022-04-24 14:24:03+00:00,The War in Ukraine Has Unleashed a New Word https://t.co/NNUrwQQLaf,"Chicago, IL",0,0,Negative
1.52E+18,2022-04-24 14:24:03+00:00,"Hats off to Prof David Nott
BBC News - David Nott: The war surgeon helping doctors save lives in Ukraine
#Ukraine️
https://t.co/hbb13Uz9fb","England, United Kingdom",0,1,Positive
1.52E+18,2022-04-24 14:24:01+00:00,"The Ukraine crisis was made possible in part because of the West's reliance on market forces to organize energy and food supplies, and ending it will be difficult because Europe's truths about the conflict are at odds with the ""special Russian truth."" https://t.co/HwZKd7NqSX",Global,1,1,Negative
1.52E+18,2022-04-24 14:23:53+00:00,Video: Biden Predicted Ukraine War In 1997! https://t.co/RfPy7pWYIH via @YouTube https://t.co/0FFt1pIZq7,,0,0,Negative
1.52E+18,2022-04-24 14:23:53+00:00,"British Foreign Secretary Liz Truss assures that her country will do everything to help approach Putin's defeat in the war against Ukraine.

https://t.co/H2NCgGBCtM

Source: https://t.co/0evexmGgs5",,1,1,Negative
1.52E+18,2022-04-24 14:23:46+00:00,"Brexited = Blackmailed: criminals using data pulled from Royal Companies House, which promote Hitlers. https://t.co/65kfe853rK     
https://t.co/W8nC6SzM3V         https://t.co/rpaRAzkcUV … #war #Ukraine #Mariupol #children #genocide #socialistSunday #writers #Putin #googledown https://t.co/k1pCVTbccs","Britain, Switzerland, ATR.ua",0,2,Negative
1.52E+18,2022-04-24 14:23:44+00:00,Ukraine-Russia war LIVE – UK to send MORE weapons to Zelensky’s troops as he calls for meeting with Putin ‘to end war’ https://t.co/I2Rjmo7aED,London,0,1,Negative
1.52E+18,2022-04-24 14:23:44+00:00,You don't have to apologize and modify the video. Hirohito was the head of state and war criminal at that https://t.co/nlX3I7LpGe's the remnants of the fascists who are making noise.Ukraine must not lose to the Nazi friends fascists. Return to the original video and denounce him! https://t.co/b1tYNa6EXv,「板子一枚、下は地獄」の列島,0,2,Negative
1.52E+18,2022-04-24 14:23:40+00:00,This is very hard for me to celebrate when there's a war in Ukraine where Russia is deliberately killing thousands of innocent people and the Ukrainians are standing up for OUR freedom. https://t.co/uBukpR5WtE,North America,0,0,Positive
1.52E+18,2022-04-24 14:23:37+00:00,Biden notes ‘brutality of war’ in Orthodox Easter message amid Ukraine invasion https://t.co/OiiH5b2C6h via @YahooNews,,0,2,Neutral
1.52E+18,2022-04-24 14:23:31+00:00,Following the news on the war in Ukraine I am struck by the range of the man portable anti-tank missiles in use.  Ranges of 3 to 5 miles.  That would be like hitting something in the Loop from East Lakeview. From a guy carrying a big suitcase.  Crazy.,"Chicago, IL",0,1,Negative
1.52E+18,2022-04-24 14:23:29+00:00,"Labour calls for emergency budget over cost of living crisis. Problem is @Keir_Starmer thinks money grows on trees. In any crisis, one has to pay for what has been spent. We have TWO. Covid &amp; war in Ukraine. Windfall taxes are crazy. Investment is needed. https://t.co/djYorvsBcT",Solihull,0,0,Negative
1.52E+18,2022-04-24 14:23:29+00:00,What If the War in Ukraine Doesn’t End? https://t.co/COgYbxmJnj via @ForeignAffairs,"Toronto, Canada",0,0,Negative
1.52E+18,2022-04-24 14:23:23+00:00,"Here are four hidden reasons food prices have skyrocketed. Drought, a chicken illness, war in Ukraine and politics at the border Read More on https://t.co/VzhqT3lK4Q
#foodprices  

https://t.co/3qtfjPpByv",United States,0,0,Negative
1.52E+18,2022-04-24 14:23:20+00:00,"Consciously Bypassing the Moscow Patriarchate: Residents of Krivoy Rog Blessed Easter Paskas in OCU and UGCC --- #war #ukraine

https://t.co/SlvwOUVNwM",,0,1,Positive
1.52E+18,2022-04-24 14:23:14+00:00,Exactly right! https://t.co/K9H7g4mLUA,Palm Springs,0,0,Neutral
1.52E+18,2022-04-24 14:23:11+00:00,He'll just procure more money from his Russian friend Putin or he could STILL be utilizing the millions previously given to Florida. The same Russian 'holdings' he's maintained since before the recent Ukraine war and atrocities.😡 https://t.co/SnSa5rizkg,,0,0,Negative
1.52E+18,2022-04-24 14:23:07+00:00,"Exclusive: Olga Kolisnyk was told by UK visa officials her infant daughter would require biometric scans 800 miles away in Warsaw

 * Russia-Ukraine war: latest updates

The UK’s flagship scheme for… https://t.co/2FLLH7TRFI #Refugees #Ukraine FOLLOW TO SUPPORT @torysleazeUK https://t.co/sfe4nRRuQC",BUY ME A COFFEE ❤️,7,6,Positive
1.52E+18,2022-04-24 14:23:04+00:00,Russia-Ukraine War Live Updates: Top U.S. Officials Expected in Kyiv - The New York Times https://t.co/l8hkXlOr1m,"Canada, Vancouver ",0,0,Negative
1.52E+18,2022-04-24 14:23:00+00:00,"Crypto advocates sometimes talk about war and societal collapse as positive for their cause. Here's a break down of those mixed signals

More on crypto's role in Russia's war on Ukraine: https://t.co/6kRLmxkcAJ https://t.co/z5pqsduQkv",,8,26,Negative
1.52E+18,2022-04-24 14:22:57+00:00,"” Where Is My Wallet? ”, 2022, oil on board, 40 x 50 cm. #ukraina #ukraine #stopputin #war #peace #art #contemporaryart #oilpainting #today #kajstenvall https://t.co/NeB4FcJ35I",,8,141,Neutral
1.52E+18,2022-04-24 14:22:57+00:00,“We will not lessen our resolve. We’re going to continue to stand with the brave and proud people of Ukraine. We will never fail in our determination to defend freedom and oppose tyranny.” https://t.co/QNCVImXnks,,0,1,Positive
1.52E+18,2022-04-24 14:22:56+00:00,"Ukrainians celebrate Easter in the shadow of war

https://t.co/GxL9liLOX1",,0,0,Negative
1.52E+18,2022-04-24 14:22:50+00:00,"On March 16, 2022, Olga Tokariuk, an independent journalist and non-resident fellow at CEPA, wrote of the reaction of some to Russia's war against Ukraine, ""Some in the West hope for an end to hostilities, whatever the terms.""

1/8",New York,0,2,Negative
1.52E+18,2022-04-24 14:22:45+00:00,"Russian occupiers are shelling settlements in the #Kherson region from tanks under Ukrainian flags, reports OK Skhid.

Thus, the enemy is trying to simulate the presence of units of the Armed Forces of Ukraine in the territories they occupy.

#RussianWarCrimes #StopRussia",Україна,0,0,Negative
1.52E+18,2022-04-24 14:22:33+00:00,Ukraine news – live: Russia warns of ‘Satan 2’ missile as Odesa attacked https://t.co/McVKX9IrSl,gurgaon,0,0,Negative
1.52E+18,2022-04-24 14:22:31+00:00,Security Guard Tackles Fan On Court During NBA Playoffs: Fans React  https://t.co/Qp5XtrqYVr  Get Instant Access Now! ==&gt; *** https://t.co/3hpIZAnv87 *** #nba #Basketball #basketballcardscards #celtics #bucks #youtube #nets #warriors #lakers #russia #ukraine #war # #Kyiv,,0,0,Positive
1.52E+18,2022-04-24 14:22:21+00:00,Ukraine-Russia War: Russia forced to use outdated Soviet equipment - GUR - The Jerusalem Post https://t.co/LtuuvSA7SJ,The Republic of Texas,0,0,Negative
1.52E+18,2022-04-24 14:22:20+00:00,Ukraine War: Heavy weapons heading to Ukraine? https://t.co/7l3kvlBeKt via @YouTube,,0,0,Negative
1.52E+18,2022-04-24 14:22:00+00:00,Russia-Ukraine war: UN calls for ‘immediate stop’ to Mariupol attacks; US officials to meet Zelenskiy in Kyiv – live https://t.co/gZhBoJ4PKC,America,1,3,Negative
1.52E+18,2022-04-24 14:21:54+00:00,"An elderly woman died during the shelling on April 24 in the village of Kalinovo in the #Kharkiv region. The shelling began, and she did not have time to run to the basement of the house.  #Kharkov #War_in_Ukraine https://t.co/0rAn7OoksD","Харьков, Украина Kharkov",1,2,Negative
1.52E+18,2022-04-24 14:21:52+00:00,#politics #government Germany Borrows Another 40 Billion Euros To Cushion Fallout From War In Ukraine: Germany Borrows Another 40 Billion Euros To Cushion Fallout From War In Ukraine Famously debt-averse Germany has decided that it https://t.co/rKIiGmyI6R https://t.co/LfdqZlEo3Z,Philadelphia PA,0,0,Negative
1.52E+18,2022-04-24 14:21:52+00:00,"'what many self-described leftists would like us to forget is that there were other prominent Marxists at the time who were at odds with Lenin over Ukraine’s right to statehood, chiefly among them Polish-German revolutionary Rosa Luxemburg.'

https://t.co/TEv4jwojWZ",,1,0,Positive
1.52E+18,2022-04-24 14:21:48+00:00,"Amid the war in Ukraine, Le Pen has had to soften her pro-Russian rhetoric to stay closer to the French public opinion. 

However, she continues to advance a foreign policy at odds with most French – and European – politics.

https://t.co/5CIVy844RB", Wilderness of Mirrors,1,1,Negative
1.52E+18,2022-04-24 14:21:46+00:00,"🔴 Gerhard Schroder, the former German chancellor, refused to apologise for his close ties to the Kremlin in a defiant first interview since the start of the war in Ukraine

 https://t.co/mZbYMjMD5t","London, UK",20,14,Negative
1.52E+18,2022-04-24 14:21:43+00:00,"Whichever way you game it, the “nuclear” lesson from the Ukraine war is a negative one. 

The international community must prepare for more proliferation attempts, proliferation, counter-proliferation, more threshold states, etc.",New Delhi,3,42,Negative
1.52E+18,2022-04-24 14:21:42+00:00,"Russia Confirms Europe ‘Significantly Increased Gas Purchases,‘ Funding Ukraine War https://t.co/zzaECXPMRo via @BreitbartNews","Lelystad, Nederland",1,0,Negative
1.52E+18,2022-04-24 14:21:42+00:00,‘It was killing me’: Ukrainian mother says her son was forcibly deported to Russia https://t.co/HpKoJWWK6z via @nbcnews,,0,0,Negative
1.52E+18,2022-04-24 14:21:35+00:00,"An Easter beyond the Evil of Genocide Russia, Christian and Brave Ukraine rises once again
4. 🐣 Faith amid war https://t.co/Z30xzOG5CG #axiosam",,0,0,Negative
1.52E+18,2022-04-24 14:21:31+00:00,"""Drought, a chicken illness, war in Ukraine and politics at the border are adding to pandemic-era supply-chain disruptions""
There. Not hidden. Dems should be saying this. MEDIA should be saying this. https://t.co/Ov2M0fwnEn","Arizona, USA",0,1,Negative
1.52E+18,2022-04-24 14:21:27+00:00,"Pro-war memes, Z symbols and blue and yellow flags: Russian influencers at war https://t.co/hB6PmG6rNr",,0,0,Negative
1.52E+18,2022-04-24 14:21:22+00:00,"“Schröder is the tip of the iceberg,” said a former ambassador to the US. “But there is a whole iceberg below him.” 

“German industry needs... not just oil and gas, also rare earths... materials that cannot simply be substituted,” said Schröder.
https://t.co/GzfQmeg1Jf",WhatsApp +447516047901,0,7,Neutral
1.52E+18,2022-04-24 14:21:05+00:00,"I can only repeat what I've tweeted countless times before that we've been at war with Russia since 7 May 1945, the day Nazi Germany surrended only our political and military leaders have been too lazy and too stupid to realise it.
https://t.co/h1hDzTaZyZ","Cheyne Walk, Chelsea, London",3,10,Negative
1.52E+18,2022-04-24 14:20:50+00:00,"Global AgInvesting on LinkedIn: U.S. farm groups urge sowing on protected land as war cuts off Ukraine
 https://t.co/O2UGWuyjEj",,0,0,Negative
1.52E+18,2022-04-24 14:20:47+00:00,Germany Borrows Another 40 Billion Euros To Cushion Fallout From War In Ukraine https://t.co/EBJGwvy6kg,,0,1,Negative
1.52E+18,2022-04-24 14:20:44+00:00,Germany Borrows Another 40 Billion Euros To Cushion Fallout From War In Ukraine https://t.co/lLFCbauW4i,Everywhere,0,0,Negative
1.52E+18,2022-04-24 14:20:37+00:00,"Spread this far. This is the sort of stuff Trump dreamed of doing at times. A free press is crucial for democracy. Fox News, Newsmax, OAN lie all the time, we aren't locking them up. 

https://t.co/BVvMLREUIv","Wisconsin, USA",0,0,Positive
1.52E+18,2022-04-24 14:20:23+00:00,RUSSIA-UKRAINE WAR Europe is shaken by this scandal The Russian secret w... https://t.co/HARMAdJBtJ via @YouTube stop the war.,,0,0,Negative
1.52E+18,2022-04-24 14:20:22+00:00,Russia’s war on Ukraine amplifying risks of human trafficking: experts  https://t.co/Nd3ROFEYb4,"British Columbia, Canada",0,0,Negative
1.52E+18,2022-04-24 14:20:06+00:00,"How Russia’s war in Ukraine is dividing the Orthodox Christian world

“It is simply impossible to imagine how much devastation this atrocious invasion has caused for the Ukrainian people and the entire world,” Ecumenical Patriarch Bartholomew said.

https://t.co/dCvUqsySeT https://t.co/863xvVmhQs","Glevakha, Ukraine",0,0,Negative
1.52E+18,2022-04-24 14:20:05+00:00,"Zelenskyy told reporters he expected the Americans to come bringing ""not just presents or some kind of cakes, we are expecting specific things and specific weapons.""  https://t.co/QHCnCV2wgh","Houston, TX",1,3,Neutral
1.52E+18,2022-04-24 14:20:00+00:00,"European Commission President Ursula von der Leyen will press #India over its neutral stance on the #Ukraine war after arriving in the country for trade, security and climate talks.

https://t.co/eohxFSR2hu",Dubai,2,6,Negative
1.52E+18,2022-04-24 14:19:54+00:00,"CBC News: Ukraine's Zelensky accuses Russian troops of mass civilian killings, coverup in Mariupol.
https://t.co/OvsJfwHJXX

via @GoogleNews",Canada ,2,0,Negative
1.52E+18,2022-04-24 14:19:54+00:00,"Ukrainians celebrate Easter in the shadow of war - CNN  -  

Know more at https://t.co/4pBn7fZ3NP 

Follow @WWIII_Live

#WWIII  #WorldWar3 https://t.co/pQYeNNXvrd",World,0,1,Negative
1.52E+18,2022-04-24 14:19:50+00:00,"Little 3-month old Kira. She, her mom and her grandmother, all pictured in these family photos, were  killed yesterday in a Russian strike on #Odesa. 
#Ukraine #war https://t.co/Mm37ROgkMy",,4,0,Negative
1.52E+18,2022-04-24 14:19:45+00:00,"🔴 Gerhard Schroder, the former German chancellor, refused to apologise for his close ties to the Kremlin in a defiant first interview since the start of the war in Ukraine https://t.co/wV5RaVMU4k",London,12,6,Negative
1.52E+18,2022-04-24 14:19:28+00:00,"https://t.co/7VIBdPWgrh
Ukraine war: Russia investigating reports of SAS 'sabotage' in western Lviv region https://t.co/oGPgsTph0H","Hemel Hempstead, East",1,0,Negative
1.52E+18,2022-04-24 14:19:25+00:00,Germany Borrows Another 40 Billion Euros To Cushion Fallout From War In Ukraine | ZeroHedge https://t.co/wan5OsqQwU,,0,0,Negative
1.52E+18,2022-04-24 14:19:24+00:00,"https://t.co/0NJv2PmVZ9 Some coverage of the first phase of the Russian war against Ukraine, with my thanks to the US Army War College for the opportunity and valued feedback. 
See, in the issue, excellent analysis by @AJEchevarriaII and colleagues.",,2,1,Positive
1.52E+18,2022-04-24 14:19:23+00:00,"What if Ukraine wins? Will other nations follow and usurp Russia's control in their own countries?
#Ukraine️ #Belarus #War #Revolution

Putin has ignited a new anti-colonial struggle. This time, Moscow is the target
https://t.co/W0gg1BHi6n",Everywhere; PNW native,0,1,Positive
1.52E+18,2022-04-24 14:19:17+00:00,Opinion | Critics are wrong. Biden is getting Ukraine right.  https://t.co/pi2b5TFrVn,,0,0,Negative
1.52E+18,2022-04-24 14:18:59+00:00,"It’s International Day of #Multilateralism. Especially in times of war it is of extra importance to stay committed to and abide by the international treaties and agreements. Let’s today in particular think of the people of the Ukraine, dealing with the Russian aggression each day https://t.co/uv2DtlqPuI","Toronto, Ontario",2,2,Negative
1.52E+18,2022-04-24 14:18:59+00:00,"On April 24, Chuguev was shelled in the Kharkiv region - 3 people were wounded. Among the wounded is a mother with a 12-year-old child. Everyone has shrapnel wounds - police  #Kharkov #Kharkiv  #War_in_Ukraine https://t.co/wVktmyhZbZ","Харьков, Украина Kharkov",0,1,Neutral
1.52E+18,2022-04-24 14:18:55+00:00,"Toronto Star: The disappeared in Ukraine: Beyond the war’s death toll, thousands of Ukrainians have gone missing. Their families are desperate for answers.
https://t.co/fiUFBdCwgl

via @GoogleNews",Canada ,0,0,Negative
1.52E+18,2022-04-24 14:18:40+00:00,"Russian soldiers flee hideout as Ukrainians shell them from above #Donetsk  #Mariupol   #Kharkiv #Kiev #Kyiv #Ukraine #Odessa #kiev #RussiaUkraineWar #UkraineRussiaWar #war
https://t.co/tVvAroZVpW",,0,3,Neutral
1.52E+18,2022-04-24 14:18:37+00:00,"Thank you for your correction. Emperor Showa is the hometown of the Japanese heart. He is not a villain like Hitler, but a religious king who values the people. That Greater East Asia War (Pacific War) is also a battle of Asian liberation.  🇺🇦❤️🇯🇵 https://t.co/y7lKO0JP1o https://t.co/DP1TgBeyrq",日本・石川県,1,3,Negative
1.52E+18,2022-04-24 14:18:34+00:00,From Potemkin to Putin: What a centuries-old myth reveals about Russia's war against Ukraine https://t.co/u47XCa2OBV,United States,0,0,Negative
1.52E+18,2022-04-24 14:18:33+00:00,"Russia-Ukraine war: Top US officials to meet Zelenskiy in Kyiv; eight killed in Russian attacks in Luhansk, governor says https://t.co/oMZ1AOUPzG #News",,0,0,Negative
1.52E+18,2022-04-24 14:18:31+00:00,"Thoughts with the people of 🇺🇦Ukraine this Orthodox Easter.

May this senseless war end as soon as possible. https://t.co/JEn9jmB5qv",,1,15,Negative
1.52E+18,2022-04-24 14:18:21+00:00,"Russian soldiers flee hideout as Ukrainians shell them from above #Donetsk  #Mariupol   #Kharkiv #Kiev #Kyiv #Ukraine #Odessa #kiev #RussiaUkraineWar #UkraineRussiaWar #war
https://t.co/DKr8GmIdAz",China,0,0,Neutral
1.52E+18,2022-04-24 14:18:20+00:00,"Marines turned into scrap another tank of the invaders T-72 --- #war #ukraine

https://t.co/dZ3xmEP3wc",,0,0,Neutral
1.52E+18,2022-04-24 14:18:17+00:00,"Call jesus blood cover ukraine zelensky army people from the curse hater surrounder murderer hands genocudes attacked in jesus plagque revenge pray

https://t.co/UI5dHGrpnN",,0,0,Negative
1.52E+18,2022-04-24 14:18:17+00:00,"MLB season officially begins, with new rules and new faces  https://t.co/Qp5XtrqYVr  Get Instant Access Now! ==&gt; *** https://t.co/3hpIZAnv87 *** #mlb #Baseball #baseballcards #yankees #redsocks #youtube #whitesock #braves #dodgers #russia #ukraine #war # #Kyiv",,0,0,Neutral
1.52E+18,2022-04-24 14:18:12+00:00,"U.S. Secretary of State Antony Blinken, Defense Secretary Lloyd Austin to visit Ukraine: Zelenskyy https://t.co/YaUwqZwV7k #FoxNews 
Oh #Schiff! with these to #Woke #Aholes going to meet a #MAN what could go wrong?
They are going to get the asses kicked.
#RememberInNovember #SSDD",,0,0,Negative
1.52E+18,2022-04-24 14:18:07+00:00,"While Ukraine is dismembered by a genocidal war and its children are killed by a war criminal, it’s beyond immoral that callous Republicans should complain about the price of gas —unless they work for the Trump-Putin Axis, naturally.
#StandWithUkraine️ 🇺🇦
https://t.co/8brq7H9nDn https://t.co/u2bOXnngpw","Miami, FL",1,2,Negative
1.52E+18,2022-04-24 14:18:07+00:00,"76ers vs. Raptors: Play-by-play, highlights and reactions  https://t.co/Qp5XtrqYVr  Get Instant Access Now! ==&gt; *** https://t.co/3hpIZAnv87 *** #nba #Basketball #basketballcardscards #celtics #bucks #youtube #nets #warriors #lakers #russia #ukraine #war # #Kyiv",,0,0,Neutral
1.52E+18,2022-04-24 14:18:06+00:00,"NATO encroachment intended to bring nukes to Ukraine for first strike capability. It's all game theory. See the whole story of US War Planning in ""Dr. Strangelove or How I Learned to Love the Bmob"".",Southeast,2,7,Negative
1.52E+18,2022-04-24 14:18:01+00:00,"Kharkiv is Ukraine's second largest city, and it has been under heavy attack that shows no signs of letting up. Kharkiv Mayor Ihor Terekhov said, ""The Russian Federation is furiously bombing the city."" Our teams on the ground have been working...Read More: https://t.co/4OyGweTjPx https://t.co/zvn8VNkydp","Jerusalem, Israel",1,4,Negative
1.52E+18,2022-04-24 14:18:00+00:00,"Russian soldiers flee hideout as Ukrainians shell them from above #Donetsk  #Mariupol   #Kharkiv #Kiev #Kyiv #Ukraine #Odessa #kiev #RussiaUkraineWar #UkraineRussiaWar #war
https://t.co/ycxerXxHv9",,0,1,Neutral
1.52E+18,2022-04-24 14:17:56+00:00,Ukraine LIVE: Russian morale battered as renewed assault fails – 21.8k troops 'liquidated' https://t.co/RpHz6RJOjx,Rockledge Fl.,0,0,Negative
1.52E+18,2022-04-24 14:17:47+00:00,No Orthodox Easter truce in Ukraine as Russia continues attacks | Russia-Ukraine war News | Al Jazeera https://t.co/baCU6y39WV via @AJEnglish,"Montreal, Canada",2,2,Negative
1.52E+18,2022-04-24 14:17:45+00:00,Tesco had to ration cooking oil because most of UK’s sunflower oil comes from Ukraine and the current war is affecting supply.,"Coventry | Birmngham, England",0,2,Negative
1.52E+18,2022-04-24 14:17:43+00:00,#Macron is seeking to goal of a ceasefire in #Ukraine. The #US and #NATO assistance to #Ukraine is pushing us to nuclear #war. - #French Intelligence.,"Copenhagen, Denmark",1,0,Positive
1.52E+18,2022-04-24 14:17:42+00:00,"Russian soldiers flee hideout as Ukrainians shell them from above #Donetsk  #Mariupol   #Kharkiv #Kiev #Kyiv #Ukraine #Odessa #kiev #RussiaUkraineWar #UkraineRussiaWar #war
https://t.co/7XBfhE2jse",Shanghai,0,1,Neutral
1.52E+18,2022-04-24 14:17:41+00:00,"There’s so much more to the War In Ukraine than just the invasion by Putin - Vijay Prashad on the War in Ukraine &amp; the West’s “Open, Rank Hypocrisy” ... https://t.co/kmyL8b8isp via @YouTube",Scotland,0,0,Negative
1.52E+18,2022-04-24 14:17:34+00:00,"Doing my part for the war in Ukraine by jogging to ""There's no easy way out"".",,0,1,Negative
1.52E+18,2022-04-24 14:17:33+00:00,Ukraine war: Celebrating Easter in the trenches outside Kyiv https://t.co/pdcEqV1aKH https://t.co/EncQzsWAcL,World,0,0,Negative
1.52E+18,2022-04-24 14:17:32+00:00,Ukraine war: Celebrating Easter in the trenches outside Kyiv https://t.co/PqMXbG0uXe,,0,0,Negative
1.52E+18,2022-04-24 14:17:25+00:00,"Ukraine was an independent country before the war so how comes Russia gets to say who can fly in Ukrainian air space except for Ukrainian minister.Week pathetic NATO and waste,looks like we’re all going to continue to sit back and watch Ukrainian people suffer!",,0,0,Negative
1.52E+18,2022-04-24 14:17:20+00:00,⁦@POTUS⁩ ⁦@SecBlinken⁩ What are you doing to free us of the nuclear threat?  Nothing.  You’re increasing the risk.  End the #RussiaUkraineWar  https://t.co/JhNFveeTgJ,,0,0,Negative
1.52E+18,2022-04-24 14:17:12+00:00,Russia-Ukraine live news: Ukraine urges Easter truce for Mariupol | Russia-Ukraine war News | Al Jazeera https://t.co/3qjWNLKXDX via @AJEnglish,"Seattle, Washington",1,0,Negative
1.52E+18,2022-04-24 14:17:10+00:00,"2016,in fact US is facing acute severe nature's fury non stop almost destroyed half of mountain forests with falling severe drought to ration drinking water? But Gun culture and political enmity rule very high as divided USA,amidst NATO and Ukraine-Russian war inflames more USA",Chennai 600 073 India! ,0,0,Negative
1.52E+18,2022-04-24 14:17:10+00:00,"I would highly recommend reading David's book 'War Doctor'. This is genuinely one of the best non-fiction books I have ever read. Wonderful man.

BBC News - David Nott: The war surgeon helping doctors save lives in Ukraine
https://t.co/28ACI2lBPY","London, England",0,0,Positive
1.52E+18,2022-04-24 14:17:08+00:00,The war surgeon helping doctors save lives in Ukraine https://t.co/7ZVuZGrSEh,"Marseille, France",0,0,Positive
1.52E+18,2022-04-24 14:17:04+00:00,"Russian soldiers flee hideout as Ukrainians shell them from above #Donetsk  #Mariupol   #Kharkiv #Kiev #Kyiv #Ukraine #Odessa #kiev #RussiaUkraineWar #UkraineRussiaWar #war
https://t.co/MKzEE1WvlQ",Shanghai,0,1,Neutral
1.52E+18,2022-04-24 14:16:59+00:00,"https://t.co/OSAIkoNUKd
Ukraine war: For Russia's number one target, an underground metro station was perhaps the only safe place to meet the world's media","Hemel Hempstead, East",1,0,Negative
1.52E+18,2022-04-24 14:16:57+00:00,Russia-Ukraine war: List of key events on day 60 | Russia-Ukraine war News | Al Jazeera https://t.co/wxDq1cWqtC via @AJEnglish,"Seattle, Washington",0,0,Negative
1.52E+18,2022-04-24 14:16:56+00:00,"#Ukraine has destroyed 800 #Russian tanks in last few days. Russia is losing the war. 
Ukraine with each passing day is becoming dominant. The strongman image of #Putin is taking a massive hit and now it will be interesting how he saves his face. 

Great reporting by 
@IndiaToday",,0,2,Negative
1.52E+18,2022-04-24 14:16:55+00:00,"Drought, War in Ukraine Put Pressure on Morocco’s Wheat Supply https://t.co/ioqOXjtoto",Kyiv 💙💛Ukraine ,1,4,Negative
1.52E+18,2022-04-24 14:16:54+00:00,"Russian soldiers flee hideout as Ukrainians shell them from above #Donetsk  #Mariupol   #Kharkiv #Kiev #Kyiv #Ukraine #Odessa #kiev #RussiaUkraineWar #UkraineRussiaWar #war
https://t.co/JmZJt7dX78",Shanghai,0,1,Neutral
1.52E+18,2022-04-24 14:16:52+00:00,Another day filled with the horrors of war. ‘They were trying to escape’: Ukrainian man says he saw Russian forces shooting civilians https://t.co/TSuwWB1OQW via @nbcnews,"Desert, Earth",2,1,Negative
1.52E+18,2022-04-24 14:16:45+00:00,"Russian soldiers flee hideout as Ukrainians shell them from above #Donetsk  #Mariupol   #Kharkiv #Kiev #Kyiv #Ukraine #Odessa #kiev #RussiaUkraineWar #UkraineRussiaWar #war
https://t.co/6UKrQ1qJzH",,0,1,Neutral
1.52E+18,2022-04-24 14:16:33+00:00,#Zelenskyy pushes for more #arms for #Ukraine ahead of expected meeting with top U.S. officials. https://t.co/DJZToBIIHI #RussiaAttack #UkraineDefends,"Barcelona, Spain",0,0,Positive
1.52E+18,2022-04-24 14:16:32+00:00,"Real News, Easter: Indran Amirthanayagam https://t.co/AhwYcgHkEu via @YouTube #thepoetrychannel #poetry #war #refugees #ukraine @NewVerseNews @1annecasey @BarackObama @JoeBiden @KamalaHarris @PriyaChabria @Misswind_ @MARIADAHVANA @marialshea","Washington, DC",0,1,Neutral
